rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
78,CPP,USTC-Course,13610,3464,C++,https://github.com/USTC-Resource/USTC-Course,USTC-Resource,0,2022-07-04T13:12:06Z,:heart:中国科学技术大学课程资源
79,CPP,smartknob,13598,815,C++,https://github.com/scottbez1/smartknob,scottbez1,34,2023-06-09T05:13:00Z,Haptic input knob with software-defined endstops and virtual detents
80,CPP,typesense,13593,414,C++,https://github.com/typesense/typesense,typesense,322,2023-06-13T08:23:21Z,"Open Source alternative to Algolia + Pinecone and an Easier-to-Use alternative to ElasticSearch ⚡ 🔍 ✨ Fast, typo tolerant, in-memory fuzzy Search Engine for building delightful search experiences"
81,CPP,thrift,9760,3962,C++,https://github.com/apache/thrift,apache,0,2023-06-12T23:40:28Z,Apache Thrift
82,CPP,MuseScore,9699,2231,C++,https://github.com/musescore/MuseScore,musescore,1617,2023-06-13T08:48:42Z,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!"
83,CPP,tiled,9680,1674,C++,https://github.com/mapeditor/tiled,mapeditor,611,2023-06-13T04:29:44Z,Flexible level editor
84,CPP,Tars,9642,2111,C++,https://github.com/TarsCloud/Tars,TarsCloud,42,2023-04-15T13:49:14Z,"Tars is a high-performance RPC framework based on name service and Tars protocol, also integrated administration platform, and implemented hosting-service via flexible schedule."
85,CPP,Hazel,9623,1371,C++,https://github.com/TheCherno/Hazel,TheCherno,72,2023-06-08T20:43:11Z,Hazel Engine
86,CPP,ninja,9482,1468,C++,https://github.com/ninja-build/ninja,ninja-build,291,2023-05-29T10:34:14Z,a small build system with a focus on speed
87,CPP,or-tools,9472,1981,C++,https://github.com/google/or-tools,google,49,2023-06-12T15:59:50Z,Google's Operations Research tools:
88,CPP,openFrameworks,9411,2567,C++,https://github.com/openframeworks/openFrameworks,openframeworks,920,2023-06-09T13:45:03Z,openFrameworks is a community-developed cross platform toolkit for creative coding in C++.
89,CPP,subconverter,9344,1998,C++,https://github.com/tindy2013/subconverter,tindy2013,99,2023-06-01T14:01:26Z,Utility to convert between various subscription format
90,CPP,carla,9315,2922,C++,https://github.com/carla-simulator/carla,carla-simulator,699,2023-06-13T07:14:06Z,Open-source simulator for autonomous driving research.
91,CPP,hardseed,9293,1884,C++,https://github.com/yangyangwithgnu/hardseed,yangyangwithgnu,33,2018-08-25T17:29:23Z,"SEX IS ZERO (0), so, who wanna be the ONE (1), aha?"
92,CPP,Open3D,9014,1991,C++,https://github.com/isl-org/Open3D,isl-org,848,2023-06-12T22:58:02Z,Open3D: A Modern Library for 3D Data Processing
93,CPP,minetest,8999,1804,C++,https://github.com/minetest/minetest,minetest,1066,2023-06-13T07:13:48Z,Minetest is an open source voxel game engine with easy modding and game creation
94,CPP,pcsx2,8828,1477,C++,https://github.com/PCSX2/pcsx2,PCSX2,482,2023-06-13T04:44:13Z,PCSX2 - The Playstation 2 Emulator
95,CPP,ppsspp,8823,1960,C++,https://github.com/hrydgard/ppsspp,hrydgard,1004,2023-06-13T07:56:54Z,"A PSP emulator for Android, Windows, Mac and Linux, written in C++. Want to contribute? Join us on Discord at https://discord.gg/5NJB6dD or just send pull requests / issues. For discussion use the forums at forums.ppsspp.org."
96,CPP,kakoune,8798,688,C++,https://github.com/mawww/kakoune,mawww,697,2023-06-13T07:10:02Z,mawww's experiment for a better code editor
97,CPP,Cataclysm-DDA,8674,3749,C++,https://github.com/CleverRaven/Cataclysm-DDA,CleverRaven,1676,2023-06-13T05:54:37Z,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.
98,CPP,mactype,8602,428,C++,https://github.com/snowie2000/mactype,snowie2000,237,2023-05-31T07:38:39Z,Better font rendering for Windows.
99,CPP,libzmq,8557,2257,C++,https://github.com/zeromq/libzmq,zeromq,263,2023-06-12T19:28:32Z,"ZeroMQ core engine in C++, implements ZMTP/3.1"
100,CPP,devilution,8512,930,C++,https://github.com/diasurgical/devilution,diasurgical,33,2023-02-12T21:29:05Z,Diablo devolved - magic behind the 1996 computer game
1,Clojure,FiraCode,70502,2988,Clojure,https://github.com/tonsky/FiraCode,tonsky,360,2023-05-28T13:18:40Z,Free monospaced font with programming ligatures
2,Clojure,logseq,22940,1377,Clojure,https://github.com/logseq/logseq,logseq,1257,2023-06-13T08:28:34Z,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: http://trello.com/b/8txSM12G/roadmap"
3,Clojure,penpot,22012,1024,Clojure,https://github.com/penpot/penpot,penpot,270,2023-06-13T08:12:33Z,Penpot - The Open-Source design & prototyping platform
4,Clojure,LightTable,11725,941,Clojure,https://github.com/LightTable/LightTable,LightTable,164,2022-06-17T00:20:21Z,The Light Table IDE ⛺
5,Clojure,clojurescript,9084,785,Clojure,https://github.com/clojure/clojurescript,clojure,0,2023-06-08T22:11:46Z,Clojure to JS compiler
6,Clojure,leiningen,7313,1637,Clojure,https://github.com/technomancy/leiningen,technomancy,104,2023-05-15T20:46:08Z,Moved to Codeberg; this is a convenience mirror
7,Clojure,om,6658,376,Clojure,https://github.com/omcljs/om,omcljs,67,2020-08-17T12:30:25Z,ClojureScript interface to Facebook's React
8,Clojure,athens,6330,400,Clojure,https://github.com/athensresearch/athens,athensresearch,298,2023-02-03T12:32:15Z,"ATHENS IS NO LONGER BEING ACTIVELY MAINTAINED. Athens is an open-source, collaborative knowledge graph."
9,Clojure,jepsen,6191,693,Clojure,https://github.com/jepsen-io/jepsen,jepsen-io,54,2023-06-01T13:31:06Z,"A framework for distributed systems verification, with fault injection"
10,Clojure,overtone,5654,453,Clojure,https://github.com/overtone/overtone,overtone,116,2022-12-27T06:21:48Z,Collaborative Programmable Music 
11,Clojure,re-frame,5303,736,Clojure,https://github.com/day8/re-frame,day8,27,2023-05-22T10:03:21Z,"A ClojureScript framework for building user interfaces, leveraging React"
12,Clojure,datascript,5145,295,Clojure,https://github.com/tonsky/datascript,tonsky,71,2023-06-09T20:12:04Z,"Immutable database and Datalog query engine for Clojure, ClojureScript and JS"
13,Clojure,reagent,4646,414,Clojure,https://github.com/reagent-project/reagent,reagent-project,51,2023-03-11T21:28:22Z,A minimalistic ClojureScript interface to React.js
14,Clojure,riemann,4176,531,Clojure,https://github.com/riemann/riemann,riemann,24,2023-05-23T10:31:35Z,"A network event stream processing system, in Clojure."
15,Clojure,icepick,3773,210,Clojure,https://github.com/frankiesardo/icepick,frankiesardo,22,2021-05-26T07:01:41Z,Android Instance State made easy
16,Clojure,status-mobile,3677,963,Clojure,https://github.com/status-im/status-mobile,status-im,493,2023-06-13T08:58:45Z,"a free (libre) open source, mobile OS for Ethereum"
17,Clojure,clojure-koans,3658,2113,Clojure,https://github.com/functional-koans/clojure-koans,functional-koans,11,2023-04-11T22:05:19Z,A set of exercises for learning Clojure
18,Clojure,ring,3596,519,Clojure,https://github.com/ring-clojure/ring,ring-clojure,36,2023-06-05T11:58:14Z,Clojure HTTP server abstraction
19,Clojure,babashka,3403,230,Clojure,https://github.com/babashka/babashka,babashka,44,2023-06-12T21:02:18Z,"Native, fast starting Clojure interpreter for scripting"
20,Clojure,mori,3392,150,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
21,Clojure,babashka,3403,230,Clojure,https://github.com/babashka/babashka,babashka,44,2023-06-12T21:02:18Z,"Native, fast starting Clojure interpreter for scripting"
22,Clojure,mori,3392,150,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
23,Clojure,modern-cljs,2925,301,Clojure,https://github.com/magomimmo/modern-cljs,magomimmo,32,2020-10-09T18:44:09Z,A series of tutorials on ClojureScript
24,Clojure,lein-figwheel,2894,218,Clojure,https://github.com/bhauman/lein-figwheel,bhauman,92,2021-11-02T13:59:35Z,Figwheel builds your ClojureScript code and hot loads it into the browser as you are coding!
25,Clojure,quil,2847,162,Clojure,https://github.com/quil/quil,quil,54,2023-04-12T17:41:38Z,Main repo. Quil source code.
26,Clojure,swarmpit,2659,265,Clojure,https://github.com/swarmpit/swarmpit,swarmpit,148,2023-05-11T16:47:11Z,Lightweight mobile-friendly Docker Swarm management UI
27,Clojure,instaparse,2648,149,Clojure,https://github.com/Engelberg/instaparse,Engelberg,34,2023-06-01T21:37:36Z,
28,Clojure,pedestal,2600,302,Clojure,https://github.com/pedestal/pedestal,pedestal,29,2023-06-12T18:28:38Z,The Pedestal Server-side Libraries
29,Clojure,awesome-clojure,2551,197,Clojure,https://github.com/razum2um/awesome-clojure,razum2um,2,2023-06-01T06:08:34Z,A curated list of awesome Clojure libraries and resources. Inspired by awesome-... stuff
30,Clojure,hiccup,2528,174,Clojure,https://github.com/weavejester/hiccup,weavejester,23,2022-06-30T12:34:41Z,Fast library for rendering HTML in Clojure
31,Clojure,clojure-cookbook,2526,435,Clojure,https://github.com/clojure-cookbook/clojure-cookbook,clojure-cookbook,36,2021-10-31T20:56:25Z,This is the home of O'Reilly's Clojure Cookbook - http://clojure-cookbook.com
32,Clojure,aleph,2472,240,Clojure,https://github.com/clj-commons/aleph,clj-commons,16,2023-06-10T09:25:27Z,Asynchronous communication for Clojure
33,Clojure,specter,2431,100,Clojure,https://github.com/redplanetlabs/specter,redplanetlabs,29,2023-04-06T09:27:23Z,Clojure(Script)'s missing piece
34,Clojure,schema,2359,257,Clojure,https://github.com/plumatic/schema,plumatic,21,2023-02-09T16:41:56Z,Clojure(Script) library for declarative data description and validation
35,Clojure,xtdb,2290,157,Clojure,https://github.com/xtdb/xtdb,xtdb,374,2023-06-12T14:31:23Z,"General-purpose bitemporal database for SQL, Datalog & graph queries. Developed by @juxt"
36,Clojure,incanter,2219,298,Clojure,https://github.com/incanter/incanter,incanter,68,2022-06-16T18:46:40Z,"Clojure-based, R-like statistical computing and graphics environment for the JVM"
37,Clojure,code-maat,2178,213,Clojure,https://github.com/adamtornhill/code-maat,adamtornhill,13,2023-06-02T19:13:30Z,A command line tool to mine and analyze data from version-control systems
38,Clojure,shadow-cljs,2094,165,Clojure,https://github.com/thheller/shadow-cljs,thheller,49,2023-06-09T12:21:09Z,ClojureScript compilation made easy
39,Clojure,onyx,2049,215,Clojure,https://github.com/onyx-platform/onyx,onyx-platform,80,2019-08-31T10:58:07Z,"Distributed, masterless, high performance, fault tolerant data processing"
40,Clojure,component,2041,97,Clojure,https://github.com/stuartsierra/component,stuartsierra,3,2022-02-26T19:00:25Z,Managed lifecycle of stateful objects in Clojure
41,Clojure,core.async,1907,214,Clojure,https://github.com/clojure/core.async,clojure,0,2023-05-26T20:59:36Z,Facilities for async programming and communication in Clojure
42,Clojure,lumo,1895,93,Clojure,https://github.com/anmonteiro/lumo,anmonteiro,85,2022-05-16T17:17:30Z,"Fast, cross-platform, standalone ClojureScript environment"
43,Clojure,transit-format,1827,44,Clojure,https://github.com/cognitect/transit-format,cognitect,10,2023-03-31T19:02:35Z,A data interchange format.
44,Clojure,lacinia,1771,162,Clojure,https://github.com/walmartlabs/lacinia,walmartlabs,9,2023-05-26T10:07:55Z,GraphQL implementation in pure Clojure
45,Clojure,boot,1751,182,Clojure,https://github.com/boot-clj/boot,boot-clj,100,2021-04-22T20:43:31Z,Build tooling for Clojure.
46,Clojure,kibit,1734,136,Clojure,https://github.com/clj-commons/kibit,clj-commons,57,2023-05-31T20:57:41Z,There's a function for that!
47,Clojure,clj-http,1716,413,Clojure,https://github.com/dakrone/clj-http,dakrone,44,2023-06-08T21:32:43Z,An idiomatic clojure http client wrapping the apache client. Officially supported version.
48,Clojure,sente,1701,194,Clojure,https://github.com/ptaoussanis/sente,ptaoussanis,11,2023-06-01T10:16:16Z,Realtime web comms for Clojure/Script
49,Clojure,maelstrom,1670,111,Clojure,https://github.com/jepsen-io/maelstrom,jepsen-io,10,2023-05-21T17:50:46Z,A workbench for writing toy implementations of distributed systems.
50,Clojure,Arcadia,1669,108,Clojure,https://github.com/arcadia-unity/Arcadia,arcadia-unity,50,2023-02-15T19:05:25Z,Clojure in Unity
51,Clojure,Midje,1667,129,Clojure,https://github.com/marick/Midje,marick,42,2023-05-15T21:35:55Z,"Midje provides a migration path from clojure.test to a more flexible, readable, abstract, and gracious style of testing"
52,Clojure,honeysql,1622,168,Clojure,https://github.com/seancorfield/honeysql,seancorfield,7,2023-06-11T02:18:41Z,Turn Clojure data structures into SQL
53,Clojure,closh,1598,65,Clojure,https://github.com/dundalek/closh,dundalek,62,2022-12-05T02:30:31Z,Bash-like shell based on Clojure
54,Clojure,enlive,1598,148,Clojure,https://github.com/cgrand/enlive,cgrand,20,2022-01-17T12:51:48Z,a selector-based (à la CSS) templating and transformation system for Clojure
55,Clojure,clj-kondo,1569,277,Clojure,https://github.com/clj-kondo/clj-kondo,clj-kondo,127,2023-06-12T11:26:11Z,Static analyzer and linter for Clojure code that sparks joy
56,Clojure,lux,1543,52,Clojure,https://github.com/LuxLang/lux,LuxLang,3,2023-06-07T01:27:04Z,The Lux Programming Language
57,Clojure,datahike,1532,86,Clojure,https://github.com/replikativ/datahike,replikativ,59,2023-06-08T12:40:42Z,A durable Datalog implementation adaptable for distribution. 
58,Clojure,devcards,1518,113,Clojure,https://github.com/bhauman/devcards,bhauman,27,2022-12-15T20:30:58Z,Devcards aims to provide a visual REPL experience for ClojureScript
59,Clojure,drake,1481,110,Clojure,https://github.com/Factual/drake,Factual,78,2022-04-12T00:06:43Z,"Data workflow tool, like a ""Make for data"""
60,Clojure,Korma,1480,230,Clojure,https://github.com/korma/Korma,korma,73,2020-10-15T17:12:25Z,Tasty SQL for Clojure.
61,Clojure,plumbing,1470,111,Clojure,https://github.com/plumatic/plumbing,plumatic,11,2023-02-01T03:46:03Z,Prismatic's Clojure(Script) utility belt
62,Clojure,clerk,1455,68,Clojure,https://github.com/nextjournal/clerk,nextjournal,32,2023-06-13T07:52:42Z,⚡️ Moldable Live Programming for Clojure
63,Clojure,konstellate,1452,77,Clojure,https://github.com/jeremykross/konstellate,jeremykross,14,2019-07-25T15:08:39Z,Free and Open Source GUI to Visualize Kubernetes Applications.
64,Clojure,fulcro,1450,135,Clojure,https://github.com/fulcrologic/fulcro,fulcrologic,0,2023-05-24T00:15:13Z,A library for development of single-page full-stack web applications in clj/cljs
65,Clojure,cheshire,1446,147,Clojure,https://github.com/dakrone/cheshire,dakrone,43,2023-02-28T14:04:39Z,Clojure JSON and JSON SMILE (binary json format) encoding/decoding
66,Clojure,yesql,1432,111,Clojure,https://github.com/krisajenkins/yesql,krisajenkins,0,2022-09-01T20:52:30Z,A Clojure library for using SQL.
67,Clojure,seesaw,1429,148,Clojure,https://github.com/clj-commons/seesaw,clj-commons,58,2023-03-28T15:39:26Z,"Seesaw turns the Horror of Swing into a friendly, well-documented, Clojure library"
68,Clojure,Nightcode,1408,129,Clojure,https://github.com/oakes/Nightcode,oakes,32,2021-04-24T06:40:22Z,An IDE for Clojure
69,Clojure,core.logic,1408,121,Clojure,https://github.com/clojure/core.logic,clojure,0,2023-05-26T19:51:31Z,A logic programming library for Clojure & ClojureScript
70,Clojure,timbre,1404,166,Clojure,https://github.com/ptaoussanis/timbre,ptaoussanis,11,2023-03-16T13:43:25Z,Pure Clojure/Script logging library
71,Clojure,cascalog,1378,181,Clojure,https://github.com/nathanmarz/cascalog,nathanmarz,36,2023-05-18T22:49:55Z,Data processing on Hadoop without the hassle.
72,Clojure,auto-parcel,1374,85,Clojure,https://github.com/frankiesardo/auto-parcel,frankiesardo,10,2017-02-12T15:10:29Z,Android Parcelable models made easy
73,Clojure,duckling_old,1322,224,Clojure,https://github.com/facebookarchive/duckling_old,facebookarchive,67,2019-05-30T14:10:47Z,Deprecated in favor of https://github.com/facebook/duckling
74,Clojure,chestnut,1317,98,Clojure,https://github.com/plexus/chestnut,plexus,9,2022-06-23T20:16:06Z,Application template for Clojure + ClojureScript web apps
75,Clojure,garden,1311,79,Clojure,https://github.com/noprompt/garden,noprompt,41,2023-05-11T17:13:39Z,Generate CSS with Clojure
76,Clojure,reitit,1307,240,Clojure,https://github.com/metosin/reitit,metosin,115,2023-06-12T15:15:58Z,A fast data-driven routing library for Clojure/Script
77,Clojure,core.typed,1273,78,Clojure,https://github.com/clojure/core.typed,clojure,0,2021-11-16T16:47:12Z,An optional type system for Clojure
