rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
85,CPP,ZLMediaKit,10235,2695,C++,https://github.com/ZLMediaKit/ZLMediaKit,ZLMediaKit,41,2023-07-26T08:46:00Z,WebRTC/RTSP/RTMP/HTTP/HLS/HTTP-FLV/WebSocket-FLV/HTTP-TS/HTTP-fMP4/WebSocket-TS/WebSocket-fMP4/GB28181/SRT server and client framework based on C++11
86,CPP,transmission,10164,1109,C++,https://github.com/transmission/transmission,transmission,511,2023-07-26T07:40:36Z,Official Transmission BitTorrent client repository
87,CPP,MuseScore,9925,2267,C++,https://github.com/musescore/MuseScore,musescore,1761,2023-07-26T08:03:50Z,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!"
88,CPP,Hazel,9887,1393,C++,https://github.com/TheCherno/Hazel,TheCherno,74,2023-07-23T12:28:00Z,Hazel Engine
89,CPP,thrift,9817,3978,C++,https://github.com/apache/thrift,apache,0,2023-07-22T11:28:55Z,Apache Thrift
90,CPP,subconverter,9680,2065,C++,https://github.com/tindy2013/subconverter,tindy2013,108,2023-07-26T05:07:31Z,Utility to convert between various subscription format
91,CPP,Tars,9667,2111,C++,https://github.com/TarsCloud/Tars,TarsCloud,43,2023-04-15T13:49:14Z,"Tars is a high-performance RPC framework based on name service and Tars protocol, also integrated administration platform, and implemented hosting-service via flexible schedule."
92,CPP,or-tools,9620,2001,C++,https://github.com/google/or-tools,google,42,2023-07-25T19:44:49Z,Google's Operations Research tools:
93,CPP,drogon,9553,927,C++,https://github.com/drogonframework/drogon,drogonframework,214,2023-07-26T05:25:12Z,Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows
94,CPP,carla,9458,2974,C++,https://github.com/carla-simulator/carla,carla-simulator,762,2023-07-25T14:17:08Z,Open-source simulator for autonomous driving research.
95,CPP,mysql-server,9324,3549,C++,https://github.com/mysql/mysql-server,mysql,0,2023-07-25T06:14:18Z,"MySQL Server, the world's most popular open source database, and MySQL Cluster, a real-time, open source transactional database."
96,CPP,assimp,9290,2644,C++,https://github.com/assimp/assimp,assimp,665,2023-07-24T02:28:22Z,The official Open-Asset-Importer-Library Repository. Loads 40+ 3D-file-formats into one unified and clean data structure. 
97,CPP,napajs,9253,349,C++,https://github.com/microsoft/napajs,microsoft,60,2022-08-29T14:03:08Z,Napa.js: a multi-threaded JavaScript runtime
98,CPP,LearnOpenGL,9149,2555,C++,https://github.com/JoeyDeVries/LearnOpenGL,JoeyDeVries,106,2023-06-28T11:46:24Z,Code repository of all OpenGL chapters from the book and its accompanying website https://learnopengl.com
99,CPP,pcsx2,9121,1525,C++,https://github.com/PCSX2/pcsx2,PCSX2,496,2023-07-26T05:03:31Z,PCSX2 - The Playstation 2 Emulator
100,CPP,Stockfish,9099,2024,C++,https://github.com/official-stockfish/Stockfish,official-stockfish,21,2023-07-26T03:46:38Z,UCI chess engine
1,Clojure,FiraCode,71500,3016,Clojure,https://github.com/tonsky/FiraCode,tonsky,360,2023-06-19T17:28:31Z,Free monospaced font with programming ligatures
2,Clojure,metabase,33383,4548,Clojure,https://github.com/metabase/metabase,metabase,2870,2023-07-26T08:44:25Z,"The simplest, fastest way to get business intelligence and analytics to everyone in your company :yum:"
3,Clojure,logseq,24068,1445,Clojure,https://github.com/logseq/logseq,logseq,1290,2023-07-25T21:29:43Z,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: http://trello.com/b/8txSM12G/roadmap"
4,Clojure,penpot,22490,1049,Clojure,https://github.com/penpot/penpot,penpot,281,2023-07-26T08:29:02Z,Penpot - The Open-Source design & prototyping platform
5,Clojure,LightTable,11724,942,Clojure,https://github.com/LightTable/LightTable,LightTable,164,2022-06-17T00:20:21Z,The Light Table IDE ⛺
6,Clojure,clojurescript,9100,784,Clojure,https://github.com/clojure/clojurescript,clojure,0,2023-07-13T13:39:59Z,Clojure to JS compiler
7,Clojure,leiningen,7311,1635,Clojure,https://github.com/technomancy/leiningen,technomancy,105,2023-05-15T20:46:08Z,Moved to Codeberg; this is a convenience mirror
8,Clojure,om,6660,377,Clojure,https://github.com/omcljs/om,omcljs,67,2020-08-17T12:30:25Z,ClojureScript interface to Facebook's React
9,Clojure,athens,6328,399,Clojure,https://github.com/athensresearch/athens,athensresearch,298,2023-02-03T12:32:15Z,"ATHENS IS NO LONGER BEING ACTIVELY MAINTAINED. Athens is an open-source, collaborative knowledge graph."
10,Clojure,jepsen,6242,696,Clojure,https://github.com/jepsen-io/jepsen,jepsen-io,54,2023-07-25T00:29:06Z,"A framework for distributed systems verification, with fault injection"
11,Clojure,overtone,5665,453,Clojure,https://github.com/overtone/overtone,overtone,116,2022-12-27T06:21:48Z,Collaborative Programmable Music 
12,Clojure,re-frame,5319,741,Clojure,https://github.com/day8/re-frame,day8,26,2023-07-23T08:20:37Z,"A ClojureScript framework for building user interfaces, leveraging React"
13,Clojure,datascript,5168,298,Clojure,https://github.com/tonsky/datascript,tonsky,70,2023-07-21T19:25:00Z,"Immutable database and Datalog query engine for Clojure, ClojureScript and JS"
14,Clojure,reagent,4658,414,Clojure,https://github.com/reagent-project/reagent,reagent-project,52,2023-06-28T02:27:22Z,A minimalistic ClojureScript interface to React.js
15,Clojure,riemann,4183,529,Clojure,https://github.com/riemann/riemann,riemann,24,2023-05-23T10:31:35Z,"A network event stream processing system, in Clojure."
16,Clojure,compojure,4022,262,Clojure,https://github.com/weavejester/compojure,weavejester,7,2023-05-07T16:36:16Z,A concise routing library for Ring/Clojure
17,Clojure,icepick,3772,210,Clojure,https://github.com/frankiesardo/icepick,frankiesardo,22,2021-05-26T07:01:41Z,Android Instance State made easy
18,Clojure,status-mobile,3696,978,Clojure,https://github.com/status-im/status-mobile,status-im,268,2023-07-26T08:54:36Z,"a free (libre) open source, mobile OS for Ethereum"
19,Clojure,clojure-koans,3660,2117,Clojure,https://github.com/functional-koans/clojure-koans,functional-koans,11,2023-06-21T23:21:28Z,A set of exercises for learning Clojure
20,Clojure,ring,3608,520,Clojure,https://github.com/ring-clojure/ring,ring-clojure,36,2023-07-03T13:22:19Z,Clojure HTTP server abstraction
21,Clojure,babashka,3441,234,Clojure,https://github.com/babashka/babashka,babashka,46,2023-07-21T13:49:39Z,"Native, fast starting Clojure interpreter for scripting"
22,Clojure,mori,3390,150,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
23,Clojure,modern-cljs,2925,301,Clojure,https://github.com/magomimmo/modern-cljs,magomimmo,32,2020-10-09T18:44:09Z,A series of tutorials on ClojureScript
24,Clojure,lein-figwheel,2893,218,Clojure,https://github.com/bhauman/lein-figwheel,bhauman,92,2021-11-02T13:59:35Z,Figwheel builds your ClojureScript code and hot loads it into the browser as you are coding!
25,Clojure,quil,2859,162,Clojure,https://github.com/quil/quil,quil,54,2023-07-23T05:39:58Z,Main repo. Quil source code.
26,Clojure,swarmpit,2695,267,Clojure,https://github.com/swarmpit/swarmpit,swarmpit,156,2023-07-05T11:06:14Z,Lightweight mobile-friendly Docker Swarm management UI
27,Clojure,instaparse,2651,149,Clojure,https://github.com/Engelberg/instaparse,Engelberg,34,2023-06-01T21:37:36Z,
28,Clojure,pedestal,2603,302,Clojure,https://github.com/pedestal/pedestal,pedestal,34,2023-07-21T17:24:57Z,The Pedestal Server-side Libraries
29,Clojure,awesome-clojure,2556,199,Clojure,https://github.com/razum2um/awesome-clojure,razum2um,2,2023-07-14T16:26:57Z,A curated list of awesome Clojure libraries and resources. Inspired by awesome-... stuff
30,Clojure,hiccup,2548,176,Clojure,https://github.com/weavejester/hiccup,weavejester,19,2023-07-03T15:01:56Z,Fast library for rendering HTML in Clojure
31,Clojure,clojure-cookbook,2528,437,Clojure,https://github.com/clojure-cookbook/clojure-cookbook,clojure-cookbook,36,2021-10-31T20:56:25Z,This is the home of O'Reilly's Clojure Cookbook - http://clojure-cookbook.com
32,Clojure,aleph,2479,241,Clojure,https://github.com/clj-commons/aleph,clj-commons,17,2023-07-05T03:14:27Z,Asynchronous communication for Clojure
33,Clojure,specter,2444,102,Clojure,https://github.com/redplanetlabs/specter,redplanetlabs,29,2023-04-06T09:27:23Z,Clojure(Script)'s missing piece
34,Clojure,schema,2365,257,Clojure,https://github.com/plumatic/schema,plumatic,21,2023-02-09T16:41:56Z,Clojure(Script) library for declarative data description and validation
35,Clojure,xtdb,2309,157,Clojure,https://github.com/xtdb/xtdb,xtdb,380,2023-07-26T08:39:13Z,"General-purpose bitemporal database for SQL, Datalog & graph queries. Developed by @juxt"
36,Clojure,incanter,2221,298,Clojure,https://github.com/incanter/incanter,incanter,68,2022-06-16T18:46:40Z,"Clojure-based, R-like statistical computing and graphics environment for the JVM"
37,Clojure,code-maat,2202,213,Clojure,https://github.com/adamtornhill/code-maat,adamtornhill,13,2023-06-02T19:13:30Z,A command line tool to mine and analyze data from version-control systems
38,Clojure,shadow-cljs,2114,168,Clojure,https://github.com/thheller/shadow-cljs,thheller,51,2023-07-26T08:58:24Z,ClojureScript compilation made easy
39,Clojure,onyx,2051,215,Clojure,https://github.com/onyx-platform/onyx,onyx-platform,80,2019-08-31T10:58:07Z,"Distributed, masterless, high performance, fault tolerant data processing"
40,Clojure,component,2045,98,Clojure,https://github.com/stuartsierra/component,stuartsierra,2,2022-02-26T19:00:25Z,Managed lifecycle of stateful objects in Clojure
41,Clojure,core.async,1909,214,Clojure,https://github.com/clojure/core.async,clojure,0,2023-05-26T20:59:36Z,Facilities for async programming and communication in Clojure
42,Clojure,lumo,1894,93,Clojure,https://github.com/anmonteiro/lumo,anmonteiro,85,2022-05-16T17:17:30Z,"Fast, cross-platform, standalone ClojureScript environment"
43,Clojure,transit-format,1829,43,Clojure,https://github.com/cognitect/transit-format,cognitect,10,2023-03-31T19:02:35Z,A data interchange format.
44,Clojure,lacinia,1783,163,Clojure,https://github.com/walmartlabs/lacinia,walmartlabs,10,2023-07-21T02:50:11Z,GraphQL implementation in pure Clojure
45,Clojure,boot,1750,187,Clojure,https://github.com/boot-clj/boot,boot-clj,100,2021-04-22T20:43:31Z,Build tooling for Clojure.
46,Clojure,kibit,1733,135,Clojure,https://github.com/clj-commons/kibit,clj-commons,57,2023-05-31T20:57:41Z,There's a function for that!
47,Clojure,maelstrom,1731,121,Clojure,https://github.com/jepsen-io/maelstrom,jepsen-io,10,2023-06-23T00:42:40Z,A workbench for writing toy implementations of distributed systems.
48,Clojure,clj-http,1722,412,Clojure,https://github.com/dakrone/clj-http,dakrone,45,2023-06-08T21:32:43Z,An idiomatic clojure http client wrapping the apache client. Officially supported version.
49,Clojure,sente,1705,198,Clojure,https://github.com/ptaoussanis/sente,ptaoussanis,11,2023-07-26T08:06:15Z,Realtime web comms for Clojure/Script applications
50,Clojure,Arcadia,1670,109,Clojure,https://github.com/arcadia-unity/Arcadia,arcadia-unity,50,2023-02-15T19:05:25Z,Clojure in Unity
51,Clojure,Midje,1667,129,Clojure,https://github.com/marick/Midje,marick,42,2023-05-15T21:35:55Z,"Midje provides a migration path from clojure.test to a more flexible, readable, abstract, and gracious style of testing"
52,Clojure,honeysql,1630,169,Clojure,https://github.com/seancorfield/honeysql,seancorfield,9,2023-06-25T22:53:50Z,Turn Clojure data structures into SQL
53,Clojure,closh,1597,69,Clojure,https://github.com/dundalek/closh,dundalek,62,2022-12-05T02:30:31Z,Bash-like shell based on Clojure
54,Clojure,enlive,1597,148,Clojure,https://github.com/cgrand/enlive,cgrand,20,2022-01-17T12:51:48Z,a selector-based (à la CSS) templating and transformation system for Clojure
55,Clojure,clj-kondo,1578,281,Clojure,https://github.com/clj-kondo/clj-kondo,clj-kondo,118,2023-07-23T10:55:40Z,Static analyzer and linter for Clojure code that sparks joy
56,Clojure,lux,1547,53,Clojure,https://github.com/LuxLang/lux,LuxLang,3,2023-07-11T06:07:31Z,The Lux Programming Language
57,Clojure,clerk,1545,73,Clojure,https://github.com/nextjournal/clerk,nextjournal,37,2023-07-25T15:59:22Z,⚡️ Moldable Live Programming for Clojure
58,Clojure,datahike,1540,86,Clojure,https://github.com/replikativ/datahike,replikativ,61,2023-07-24T07:19:29Z,A durable Datalog implementation adaptable for distribution. 
59,Clojure,devcards,1520,113,Clojure,https://github.com/bhauman/devcards,bhauman,27,2022-12-15T20:30:58Z,Devcards aims to provide a visual REPL experience for ClojureScript
60,Clojure,drake,1482,110,Clojure,https://github.com/Factual/drake,Factual,78,2022-04-12T00:06:43Z,"Data workflow tool, like a ""Make for data"""
61,Clojure,Korma,1479,230,Clojure,https://github.com/korma/Korma,korma,73,2020-10-15T17:12:25Z,Tasty SQL for Clojure.
62,Clojure,plumbing,1469,113,Clojure,https://github.com/plumatic/plumbing,plumatic,11,2023-02-01T03:46:03Z,Prismatic's Clojure(Script) utility belt
63,Clojure,fulcro,1467,134,Clojure,https://github.com/fulcrologic/fulcro,fulcrologic,1,2023-07-24T17:07:00Z,A library for development of single-page full-stack web applications in clj/cljs
64,Clojure,cheshire,1454,147,Clojure,https://github.com/dakrone/cheshire,dakrone,43,2023-02-28T14:04:39Z,Clojure JSON and JSON SMILE (binary json format) encoding/decoding
65,Clojure,konstellate,1451,79,Clojure,https://github.com/jeremykross/konstellate,jeremykross,14,2019-07-25T15:08:39Z,Free and Open Source GUI to Visualize Kubernetes Applications.
66,Clojure,yesql,1435,112,Clojure,https://github.com/krisajenkins/yesql,krisajenkins,0,2022-09-01T20:52:30Z,A Clojure library for using SQL.
67,Clojure,seesaw,1435,149,Clojure,https://github.com/clj-commons/seesaw,clj-commons,58,2023-03-28T15:39:26Z,"Seesaw turns the Horror of Swing into a friendly, well-documented, Clojure library"
68,Clojure,core.logic,1415,122,Clojure,https://github.com/clojure/core.logic,clojure,0,2023-05-26T19:51:31Z,A logic programming library for Clojure & ClojureScript
69,Clojure,Nightcode,1408,131,Clojure,https://github.com/oakes/Nightcode,oakes,32,2021-04-24T06:40:22Z,An IDE for Clojure
70,Clojure,timbre,1405,169,Clojure,https://github.com/ptaoussanis/timbre,ptaoussanis,7,2023-07-26T07:38:21Z,Simple structured logging for Clojure/Script applications
71,Clojure,cascalog,1377,181,Clojure,https://github.com/nathanmarz/cascalog,nathanmarz,36,2023-05-18T22:49:55Z,Data processing on Hadoop without the hassle.
72,Clojure,auto-parcel,1374,85,Clojure,https://github.com/frankiesardo/auto-parcel,frankiesardo,10,2017-02-12T15:10:29Z,Android Parcelable models made easy
73,Clojure,duckling_old,1323,224,Clojure,https://github.com/facebookarchive/duckling_old,facebookarchive,67,2019-05-30T14:10:47Z,Deprecated in favor of https://github.com/facebook/duckling
74,Clojure,chestnut,1316,98,Clojure,https://github.com/plexus/chestnut,plexus,9,2022-06-23T20:16:06Z,Application template for Clojure + ClojureScript web apps
75,Clojure,garden,1315,82,Clojure,https://github.com/noprompt/garden,noprompt,41,2023-05-11T17:13:39Z,Generate CSS with Clojure
76,Clojure,reitit,1313,245,Clojure,https://github.com/metosin/reitit,metosin,117,2023-07-06T23:08:07Z,A fast data-driven routing library for Clojure/Script
77,Clojure,malli,1274,180,Clojure,https://github.com/metosin/malli,metosin,140,2023-07-11T11:58:29Z,High-performance Data-Driven Data Specification Library for Clojure/Script.
78,Clojure,core.typed,1274,78,Clojure,https://github.com/clojure/core.typed,clojure,0,2021-11-16T16:47:12Z,An optional type system for Clojure
79,Clojure,cortex,1266,112,Clojure,https://github.com/originrose/cortex,originrose,28,2018-09-10T20:29:23Z,Machine learning in Clojure
80,Clojure,electric,1266,28,Clojure,https://github.com/hyperfiddle/electric,hyperfiddle,11,2023-07-24T12:59:36Z,a reactive Clojure dialect for web development that uses a compiler to infer the frontend/backend boundary
81,Clojure,liberator,1256,133,Clojure,https://github.com/clojure-liberator/liberator,clojure-liberator,51,2021-09-28T13:08:50Z,Liberator is a Clojure library for building RESTful applications.
82,Clojure,ultra,1238,35,Clojure,https://github.com/venantius/ultra,venantius,5,2023-02-16T16:23:57Z,A Leiningen plugin for a superior development environment
83,Clojure,mount,1202,85,Clojure,https://github.com/tolitius/mount,tolitius,29,2023-05-30T20:48:04Z,managing Clojure and ClojureScript app state since (reset)
84,Clojure,hitchhiker-tree,1170,65,Clojure,https://github.com/datacrypt-project/hitchhiker-tree,datacrypt-project,14,2018-07-22T21:01:33Z,"Functional, persistent, off-heap, high performance data structure"
85,Clojure,dactyl-manuform,1165,150,Clojure,https://github.com/abstracthat/dactyl-manuform,abstracthat,8,2022-09-30T21:33:56Z,
86,Clojure,friend,1160,126,Clojure,https://github.com/cemerick/friend,cemerick,21,2021-03-08T14:41:08Z,An extensible authentication and authorization library for Clojure Ring web applications and services. 
87,Clojure,frontend,1152,240,Clojure,https://github.com/CircleCI-Archived/frontend,CircleCI-Archived,0,2020-12-03T15:40:49Z,CircleCI's frontend
88,Clojure,core.match,1147,64,Clojure,https://github.com/clojure/core.match,clojure,0,2023-05-26T19:52:46Z,An optimized pattern matching library for Clojure
