rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
73,DM,daedalus,14,7,DM,https://github.com/ss13-daedalus/daedalus,ss13-daedalus,48,2014-03-23T04:23:20Z,A custom SS13 fork.
74,DM,sunset-wasteland,13,92,DM,https://github.com/sunset-wasteland/sunset-wasteland,sunset-wasteland,5,2023-08-19T02:29:44Z,
75,DM,daedalusdock,13,41,DM,https://github.com/DaedalusDock/daedalusdock,DaedalusDock,25,2023-10-12T17:42:59Z,Daedalus Dock's gameserver code
76,DM,coolstation,13,24,DM,https://github.com/coolstation/coolstation,coolstation,10,2023-10-11T17:56:38Z,Repository for the COOLEST branch of SS13
77,DM,RussStation,13,50,DM,https://github.com/RussStation/RussStation,RussStation,7,2023-10-04T00:57:02Z,
78,DM,OpenSourceWeb,13,34,DM,https://github.com/Open-SourceWeb/OpenSourceWeb,Open-SourceWeb,0,2022-03-23T04:20:13Z,An open-source release of previously closed-source Farweb.
79,DM,mojave-sun,12,44,DM,https://github.com/Mojave-Sun/mojave-sun,Mojave-Sun,0,2022-05-19T02:13:02Z,"This repo is for archival purposes, please see https://github.com/Mojave-Sun/mojave-sun-13 for current development."
80,DM,Paradise,12,41,DM,https://github.com/ss220club/Paradise,ss220club,1,2023-09-11T00:41:41Z,Paradise билд SS220
81,DM,SS13,12,37,DM,https://github.com/LLA-Gaming/SS13,LLA-Gaming,6,2016-06-07T06:58:27Z,"Please put all your changes that are not fixes on the ""Development"" branch - "
82,DM,StarTrek13-Archived,12,28,DM,https://github.com/DDMers/StarTrek13-Archived,DDMers,18,2020-04-01T15:02:12Z,"An unofficial ss13 branch based off of Star Trek, No longer maintained."
83,DM,Warhammer-IS12,11,57,DM,https://github.com/Daelso/Warhammer-IS12,Daelso,2,2022-04-15T13:08:05Z,A Warhammer 40k multiplayer mod for Space Station 13 built with Dream Maker.
84,DM,Warhammer-Complete,11,6,DM,https://github.com/joansam/Warhammer-Complete,joansam,0,2021-09-14T23:43:29Z,A project to recreate Warhammer Fantasy Battles in Dominions 5
85,DM,Persistent-SS13,11,13,DM,https://github.com/Persistent-SS13/Persistent-SS13,Persistent-SS13,10,2018-01-05T20:12:34Z,"An SS13 script based off Paradise, station and characters save and load."
86,DM,tgstation,11,33,DM,https://github.com/aq33/tgstation,aq33,3,2022-05-16T22:02:56Z,polski fork beestation uzywany na Aquila Station 13
87,DM,Voidcrew-LRP,11,77,DM,https://github.com/voidcrew/Voidcrew-LRP,voidcrew,34,2023-10-04T10:16:45Z,An LRP fork of Shiptest
88,DM,BoH-Bay,10,67,DM,https://github.com/BoHBranch/BoH-Bay,BoHBranch,81,2023-04-14T05:24:45Z,
89,DM,yogstation-classic,10,36,DM,https://github.com/yogstation13/yogstation-classic,yogstation13,0,2019-04-06T19:22:46Z,Yogstation13's classic code source.
90,DM,TWC,10,22,DM,https://github.com/DuncanFairley/TWC,DuncanFairley,21,2023-07-12T15:51:52Z,
91,DM,black_old,10,48,DM,https://github.com/SS13/black_old,SS13,1,2015-06-26T16:49:30Z,Black server
92,DM,tree-tool,9,5,DM,https://github.com/ncbi/tree-tool,ncbi,0,2023-10-12T21:11:06Z,Incremental building of phylogenetic distance tree
93,DM,40K-Eipharius,9,82,DM,https://github.com/WoodenTucker/40K-Eipharius,WoodenTucker,3,2023-10-11T13:51:33Z,
94,DM,coyote-bayou,9,118,DM,https://github.com/ARF-SS13/coyote-bayou,ARF-SS13,63,2023-10-13T09:00:29Z,
95,DM,minutes,9,22,DM,https://github.com/Step-to-Rails-Expert-rb/minutes,Step-to-Rails-Expert-rb,0,2019-09-24T12:02:17Z,Step-to-Rails-Expert.rbの議事メモです。
96,DM,thewasteland,9,72,DM,https://github.com/fortune13-ss13/thewasteland,fortune13-ss13,10,2022-08-25T06:04:26Z,
97,DM,NEV-Northern-Light,9,54,DM,https://github.com/Eclipse-Station/NEV-Northern-Light,Eclipse-Station,120,2023-07-27T00:56:32Z,"Congratulations, [employee name here]! You have greatly advanced the expedition effort. You must be the pride of [employee hometown name here]! NanoTrasen commends your usefulness to the Corporation."
98,DM,Fortuna,9,62,DM,https://github.com/FortunaSS13/Fortuna,FortunaSS13,0,2021-12-15T02:49:07Z,Former repository for the Fortuna 13 server
99,DM,Skyrat-tg,9,16,DM,https://github.com/ss220club/Skyrat-tg,ss220club,0,2023-10-13T03:19:41Z,A skyrat downstream of /tg/station SS13.
100,DM,desertrose-old,9,84,DM,https://github.com/judgex/desertrose-old,judgex,18,2022-12-04T20:20:56Z,
1,Elixir,elixir,22150,3111,Elixir,https://github.com/elixir-lang/elixir,elixir-lang,20,2023-10-12T19:59:53Z,"Elixir is a dynamic, functional language for building scalable and maintainable applications"
2,Elixir,phoenix,19990,2709,Elixir,https://github.com/phoenixframework/phoenix,phoenixframework,2,2023-10-11T16:11:41Z,Peace of mind from prototype to production
3,Elixir,analytics,16293,874,Elixir,https://github.com/plausible/analytics,plausible,18,2023-10-13T08:33:01Z,"Simple, open source, lightweight (< 1 KB) and privacy-friendly web analytics alternative to Google Analytics."
4,Elixir,awesome-elixir,12099,1150,Elixir,https://github.com/h4cc/awesome-elixir,h4cc,1,2023-10-09T13:43:09Z,"A curated list of amazingly awesome Elixir and Erlang libraries, resources and shiny things. Updates:"
5,Elixir,realtime,6143,266,Elixir,https://github.com/supabase/realtime,supabase,23,2023-10-12T23:27:10Z,"Broadcast, Presence, and Postgres Changes via WebSockets"
6,Elixir,ecto,5840,1397,Elixir,https://github.com/elixir-ecto/ecto,elixir-ecto,4,2023-10-09T10:58:02Z,A toolkit for data mapping and language integrated query.
7,Elixir,papercups,5422,445,Elixir,https://github.com/papercups-io/papercups,papercups-io,153,2023-07-15T22:57:19Z,Open-source live customer chat
8,Elixir,phoenix_live_view,5413,863,Elixir,https://github.com/phoenixframework/phoenix_live_view,phoenixframework,77,2023-10-12T14:52:50Z,"Rich, real-time user experiences with server-rendered HTML"
9,Elixir,firezone,5406,230,Elixir,https://github.com/firezone/firezone,firezone,96,2023-10-13T08:36:26Z,WireGuard®-based VPN server and firewall
10,Elixir,credo,4703,404,Elixir,https://github.com/rrrene/credo,rrrene,35,2023-10-04T22:32:39Z,A static code analysis tool for the Elixir language with a focus on code consistency and teaching.
11,Elixir,teslamate,4329,562,Elixir,https://github.com/adriankumpf/teslamate,adriankumpf,132,2023-10-03T05:54:52Z,A self-hosted data logger for your Tesla  🚘
12,Elixir,elixir_style_guide,4234,302,Elixir,https://github.com/christopheradams/elixir_style_guide,christopheradams,8,2023-05-10T13:35:19Z,A community driven style guide for Elixir
13,Elixir,absinthe,4157,516,Elixir,https://github.com/absinthe-graphql/absinthe,absinthe-graphql,45,2023-09-09T01:38:22Z,The GraphQL toolkit for Elixir
14,Elixir,livebook,3880,345,Elixir,https://github.com/livebook-dev/livebook,livebook-dev,20,2023-10-13T08:24:32Z,Automate code & data workflows with interactive Elixir notebooks
15,Elixir,guardian,3327,375,Elixir,https://github.com/ueberauth/guardian,ueberauth,5,2023-09-12T02:57:49Z,Elixir Authentication
16,Elixir,30-days-of-elixir,2999,425,Elixir,https://github.com/seven1m/30-days-of-elixir,seven1m,0,2022-04-13T18:14:27Z,A walk through the Elixir language in 30 exercises.
17,Elixir,distillery,2948,391,Elixir,https://github.com/bitwalker/distillery,bitwalker,45,2023-04-21T18:50:24Z,Simplify deployments in Elixir with OTP releases!
18,Elixir,magnetissimo,2908,187,Elixir,https://github.com/sergiotapia/magnetissimo,sergiotapia,10,2023-04-20T23:22:23Z,"Web application that indexes all popular torrent sites, and saves it to the local database."
19,Elixir,electric,2744,51,Elixir,https://github.com/electric-sql/electric,electric-sql,14,2023-10-12T22:26:50Z,"Local-first sync layer for web and mobile apps. Build reactive, realtime, local-first apps directly on Postgres."
20,Elixir,blockscout,2734,1826,Elixir,https://github.com/blockscout/blockscout,blockscout,309,2023-10-13T04:46:21Z,Blockchain explorer for Ethereum based network and a tool for inspecting and analyzing EVM based blockchains. 
21,Elixir,oban,2725,269,Elixir,https://github.com/sorentwo/oban,sorentwo,5,2023-10-12T18:50:09Z,"💎 Robust job processing in Elixir, backed by modern PostgreSQL or SQLite3"
22,Elixir,plug,2694,573,Elixir,https://github.com/elixir-plug/plug,elixir-plug,3,2023-10-12T12:45:52Z,Compose web applications with functions
23,Elixir,changelog.com,2603,242,Elixir,https://github.com/thechangelog/changelog.com,thechangelog,10,2023-10-09T18:19:16Z,Changelog is news and podcast for developers. This is our open source platform.
24,Elixir,nx,2318,176,Elixir,https://github.com/elixir-nx/nx,elixir-nx,17,2023-10-13T04:09:52Z,Multi-dimensional arrays (tensors) and numerical definitions for Elixir
25,Elixir,httpoison,2184,353,Elixir,https://github.com/edgurgel/httpoison,edgurgel,26,2023-10-11T16:45:25Z,Yet Another HTTP client for Elixir powered by hackney
26,Elixir,quantum-core,2174,144,Elixir,https://github.com/quantum-elixir/quantum-core,quantum-elixir,9,2023-10-13T00:18:52Z,:watch: Cron-like job scheduler for Elixir
27,Elixir,broadway,2168,150,Elixir,https://github.com/dashbitco/broadway,dashbitco,4,2023-09-07T10:40:31Z,Concurrent and multi-stage data ingestion and data processing with Elixir
28,Elixir,asciinema-server,2126,254,Elixir,https://github.com/asciinema/asciinema-server,asciinema,7,2023-10-11T19:41:16Z,Web app for hosting asciicasts
29,Elixir,nerves,2072,175,Elixir,https://github.com/nerves-project/nerves,nerves-project,16,2023-10-12T23:18:22Z,Craft and deploy bulletproof embedded software in Elixir
30,Elixir,elixir-koans,2014,566,Elixir,https://github.com/elixirkoans/elixir-koans,elixirkoans,20,2023-08-07T12:24:27Z,Elixir learning exercises
31,Elixir,poison,1977,221,Elixir,https://github.com/devinus/poison,devinus,32,2023-06-18T01:39:58Z,"An incredibly fast, pure Elixir JSON library"
32,Elixir,floki,1923,143,Elixir,https://github.com/philss/floki,philss,13,2023-10-05T00:47:16Z,Floki is a simple HTML parser that enables search for nodes using CSS selectors.
33,Elixir,surface,1919,133,Elixir,https://github.com/surface-ui/surface,surface-ui,29,2023-10-12T14:11:19Z,A server-side rendering component library for Phoenix
34,Elixir,tesla,1892,327,Elixir,https://github.com/elixir-tesla/tesla,elixir-tesla,25,2023-10-13T00:29:03Z,"The flexible HTTP client library for Elixir, with support for middleware and multiple adapters."
35,Elixir,bamboo,1875,340,Elixir,https://github.com/beam-community/bamboo,beam-community,30,2023-03-31T20:26:16Z,"Testable, composable, and adapter based Elixir email library for devs that love piping."
36,Elixir,scenic,1875,136,Elixir,https://github.com/ScenicFramework/scenic,ScenicFramework,40,2023-09-25T07:25:49Z,Core Scenic library
37,Elixir,phoenix_live_dashboard,1872,178,Elixir,https://github.com/phoenixframework/phoenix_live_dashboard,phoenixframework,8,2023-09-30T23:25:59Z,"Realtime dashboard with metrics, request logging, plus storage, OS and VM insights"
38,Elixir,ex_machina,1841,140,Elixir,https://github.com/beam-community/ex_machina,beam-community,29,2023-08-29T20:50:58Z,Create test data for Elixir applications
39,Elixir,libcluster,1784,183,Elixir,https://github.com/bitwalker/libcluster,bitwalker,10,2023-06-23T15:39:16Z,Automatic cluster formation/healing for Elixir applications
40,Elixir,commanded,1722,234,Elixir,https://github.com/commanded/commanded,commanded,64,2023-06-16T08:40:36Z,Use Commanded to build Elixir CQRS/ES applications
41,Elixir,timex,1698,363,Elixir,https://github.com/bitwalker/timex,bitwalker,36,2023-05-11T09:19:17Z,A complete date/time library for Elixir projects.
42,Elixir,manifold,1621,67,Elixir,https://github.com/discord/manifold,discord,0,2023-04-11T10:23:38Z,Fast batch message passing between nodes for Erlang/Elixir.
43,Elixir,dialyxir,1616,138,Elixir,https://github.com/jeremyjh/dialyxir,jeremyjh,65,2023-10-11T13:41:02Z,Mix tasks to simplify use of Dialyzer in Elixir projects.
44,Elixir,learn-elixir,1557,108,Elixir,https://github.com/dwyl/learn-elixir,dwyl,119,2023-01-26T23:02:56Z,":droplet: Learn the Elixir programming language to build functional, fast, scalable and maintainable web applications!"
45,Elixir,elixir-companies,1554,358,Elixir,https://github.com/beam-community/elixir-companies,beam-community,8,2023-10-10T21:19:13Z,A list of companies currently using Elixir in production.
46,Elixir,elixirscript,1550,66,Elixir,https://github.com/elixirscript/elixirscript,elixirscript,19,2019-08-20T14:46:14Z,Converts Elixir to JavaScript
47,Elixir,sobelow,1536,92,Elixir,https://github.com/nccgroup/sobelow,nccgroup,17,2023-09-13T16:56:00Z,Security-focused static analysis for the Phoenix Framework
48,Elixir,sorted_set_nif,1534,92,Elixir,https://github.com/discord/sorted_set_nif,discord,6,2022-04-20T05:04:15Z,Elixir SortedSet backed by a Rust-based NIF
49,Elixir,wallaby,1531,183,Elixir,https://github.com/elixir-wallaby/wallaby,elixir-wallaby,29,2023-08-16T09:28:43Z,Concurrent browser tests for your Elixir web apps.
50,Elixir,ueberauth,1514,116,Elixir,https://github.com/ueberauth/ueberauth,ueberauth,26,2023-08-17T17:09:53Z,An Elixir Authentication System for Plug-based Web Applications
51,Elixir,pow,1513,145,Elixir,https://github.com/pow-auth/pow,pow-auth,56,2023-09-26T03:19:13Z,"Robust, modular, and extendable user authentication system"
52,Elixir,jason,1491,166,Elixir,https://github.com/michalmuskala/jason,michalmuskala,10,2023-10-02T10:45:30Z,A blazing fast JSON parser and generator in pure Elixir.
53,Elixir,bors-ng,1485,184,Elixir,https://github.com/bors-ng/bors-ng,bors-ng,170,2023-10-07T15:33:03Z,👁 A merge bot for GitHub Pull Requests
54,Elixir,exq,1445,177,Elixir,https://github.com/akira/exq,akira,24,2023-07-21T14:41:46Z,Job processing library for Elixir  - compatible with Resque / Sidekiq
55,Elixir,flow,1429,83,Elixir,https://github.com/dashbitco/flow,dashbitco,0,2023-06-29T07:26:05Z,Computational parallel flows on top of GenStage
56,Elixir,gen_stage,1403,191,Elixir,https://github.com/elixir-lang/gen_stage,elixir-lang,0,2023-10-05T07:54:12Z,Producer and consumer actors with back-pressure for Elixir
57,Elixir,cachex,1382,88,Elixir,https://github.com/whitfin/cachex,whitfin,6,2023-06-02T15:20:22Z,"A powerful caching library for Elixir with support for transactions, fallbacks and expirations"
58,Elixir,axon,1347,93,Elixir,https://github.com/elixir-nx/axon,elixir-nx,26,2023-10-10T14:01:53Z,Nx-powered Neural Networks
59,Elixir,ex_doc,1337,326,Elixir,https://github.com/elixir-lang/ex_doc,elixir-lang,9,2023-10-04T15:58:31Z,ExDoc produces HTML and EPUB documentation for Elixir projects
60,Elixir,swoosh,1335,190,Elixir,https://github.com/swoosh/swoosh,swoosh,14,2023-10-12T13:24:33Z,"Compose, deliver and test your emails easily in Elixir"
61,Elixir,hound,1333,144,Elixir,https://github.com/HashNuke/hound,HashNuke,71,2021-11-14T11:55:14Z,Elixir library for writing integration tests and browser automation
62,Elixir,maru,1309,80,Elixir,https://github.com/elixir-maru/maru,elixir-maru,15,2019-09-13T14:08:13Z,Elixir RESTful Framework 
63,Elixir,Elixir-Code-Smells,1309,41,Elixir,https://github.com/lucasvegi/Elixir-Code-Smells,lucasvegi,1,2023-08-10T15:09:23Z,Catalog of Elixir-specific code smells
64,Elixir,benchee,1306,58,Elixir,https://github.com/bencheeorg/benchee,bencheeorg,24,2023-08-20T10:25:53Z,Easy and extensible benchmarking in Elixir providing you with lots of statistics!
65,Elixir,desktop,1297,44,Elixir,https://github.com/elixir-desktop/desktop,elixir-desktop,6,2023-09-26T14:13:49Z,"Elixir library to write Windows, macOS, Linux, Android apps with OTP24 & Phoenix.LiveView"
66,Elixir,mint,1275,100,Elixir,https://github.com/elixir-mint/mint,elixir-mint,3,2023-09-25T06:26:02Z,Functional HTTP client for Elixir with support for HTTP/1 and HTTP/2 🌱
67,Elixir,elixir-ls,1274,179,Elixir,https://github.com/elixir-lsp/elixir-ls,elixir-lsp,57,2023-10-10T21:16:45Z,"A frontend-independent IDE ""smartness"" server for Elixir. Implements the ""Language Server Protocol"" standard and provides debugger support via the ""Debug Adapter Protocol"""
68,Elixir,grpc,1270,200,Elixir,https://github.com/elixir-grpc/grpc,elixir-grpc,31,2023-09-11T12:50:14Z,An Elixir implementation of gRPC
69,Elixir,comeonin,1262,66,Elixir,https://github.com/riverrun/comeonin,riverrun,3,2023-08-26T01:32:51Z,Password hashing specification for the Elixir programming language
70,Elixir,coherence,1242,225,Elixir,https://github.com/smpallen99/coherence,smpallen99,68,2023-09-22T18:50:32Z,"Coherence is a full featured, configurable authentication system for Phoenix"
71,Elixir,mox,1239,72,Elixir,https://github.com/dashbitco/mox,dashbitco,2,2023-09-20T07:18:54Z,Mocks and explicit contracts in Elixir
72,Elixir,ex_aws,1215,505,Elixir,https://github.com/ex-aws/ex_aws,ex-aws,45,2023-10-11T14:07:41Z,"A flexible, easy to use set of clients AWS APIs for Elixir"
73,Elixir,fast-elixir,1202,37,Elixir,https://github.com/devonestes/fast-elixir,devonestes,2,2021-05-05T14:17:21Z,:dash: Writing Fast Elixir :heart_eyes: -- Collect Common Elixir idioms.
74,Elixir,bandit,1201,55,Elixir,https://github.com/mtrudel/bandit,mtrudel,4,2023-10-10T22:38:56Z,Bandit is a pure Elixir HTTP server for Plug & WebSock applications
75,Elixir,horde,1197,96,Elixir,https://github.com/derekkraan/horde,derekkraan,28,2023-09-29T10:09:25Z,Horde is a distributed Supervisor and Registry backed by DeltaCrdt
76,Elixir,ex_admin,1189,279,Elixir,https://github.com/smpallen99/ex_admin,smpallen99,127,2020-02-03T09:29:34Z,ExAdmin is an auto administration package for Elixir and the Phoenix Framework
77,Elixir,supavisor,1181,27,Elixir,https://github.com/supabase/supavisor,supabase,25,2023-10-13T08:55:15Z,"A cloud-native, multi-tenant Postgres connection pooler."
78,Elixir,kaffy,1176,141,Elixir,https://github.com/aesmail/kaffy,aesmail,46,2023-10-09T12:49:11Z,Powerfully simple admin package for phoenix applications
79,Elixir,witchcraft,1168,60,Elixir,https://github.com/witchcrafters/witchcraft,witchcrafters,21,2023-08-28T14:32:22Z,Monads and other dark magic for Elixir
